model_id,n_concepts,activation,metric,steps_mode,t_alpha,rho,divergence,divergence_abs,error,sign_agreement,n_iter,seconds,success
5,10,tanh,frobenius,half,10,10000.0,0.171865,0.944452,5.859288e-05,0.955556,1000,0.6251,0
5,10,tanh,frobenius,last,20,1.0,1.939853,10.660108,1.314495e-02,0.333333,1000,0.5365,0
5,10,tanh,frobenius,last,20,10.0,1.634108,8.979942,5.847212e-03,0.455556,1000,0.5744,0
5,10,tanh,frobenius,last,20,100.0,1.491329,8.195326,5.122161e-03,0.433333,1000,0.5781,0
5,10,tanh,frobenius,last,20,1000.0,1.248889,6.863044,3.129072e-03,0.666667,1000,0.5791,0
5,10,tanh,frobenius,last,20,10000.0,1.406050,7.726693,4.231922e-03,0.533333,1000,0.5782,0
5,10,tanh,nuclear,all,1,1.0,1.449991,7.968160,2.189070e-02,0.555556,1000,0.9861,0
5,10,tanh,nuclear,all,1,10.0,0.827085,4.545095,5.015058e-03,0.766667,1000,0.9840,0
5,10,tanh,nuclear,all,1,100.0,0.371621,2.042173,1.047698e-03,0.866667,1000,0.9738,0
5,10,tanh,nuclear,all,1,1000.0,0.170536,0.937151,2.266991e-04,0.955556,1000,0.9734,0
5,10,tanh,nuclear,all,1,10000.0,0.078467,0.431202,4.802640e-05,0.977778,1000,0.9996,0
5,10,tanh,nuclear,half,10,1.0,1.698314,9.332776,1.191648e-02,0.522222,1000,0.6408,0
5,10,tanh,nuclear,half,10,10.0,1.089068,5.984776,4.060300e-03,0.666667,1000,0.6337,0
5,10,tanh,nuclear,half,10,100.0,0.514213,2.825764,7.013132e-04,0.877778,1000,0.6143,0
5,10,tanh,nuclear,half,10,1000.0,0.266285,1.463319,1.619135e-04,0.933333,1000,0.5913,0
5,10,tanh,nuclear,half,10,10000.0,0.116001,0.637460,3.538349e-05,0.955556,1000,0.6569,0
5,10,tanh,nuclear,last,20,1.0,1.713090,9.413976,9.817307e-03,0.388889,1000,0.6125,0
5,10,tanh,nuclear,last,20,10.0,1.459945,8.022862,6.340963e-03,0.466667,1000,0.5950,0
5,10,tanh,nuclear,last,20,100.0,1.459835,8.022257,5.322662e-03,0.488889,1000,0.6356,0
5,10,tanh,nuclear,last,20,1000.0,1.281332,7.041326,2.747143e-03,0.600000,1000,0.6269,0
5,10,tanh,nuclear,last,20,10000.0,1.510550,8.300953,4.599488e-03,0.488889,1000,0.6790,0
5,10,tanh,spectral,all,1,1.0,1.745989,9.594764,4.262391e-02,0.500000,968,0.9920,1
5,10,tanh,spectral,all,1,10.0,0.984130,5.408109,8.800553e-03,0.777778,1000,0.9249,0
5,10,tanh,spectral,all,1,100.0,0.529635,2.910513,1.733130e-03,0.911111,965,0.9150,1
5,10,tanh,spectral,all,1,1000.0,0.261622,1.437699,3.555562e-04,0.955556,1000,0.9602,0
5,10,tanh,spectral,all,1,10000.0,0.104076,0.571931,8.888424e-05,0.977778,1000,0.9907,0
5,10,tanh,spectral,half,10,1.0,1.781934,9.792294,2.705935e-02,0.488889,1000,0.6242,0
5,10,tanh,spectral,half,10,10.0,1.242676,6.828898,5.014282e-03,0.711111,1000,0.6506,0
5,10,tanh,spectral,half,10,100.0,0.640954,3.522246,1.031501e-03,0.888889,1000,0.6598,0
5,10,tanh,spectral,half,10,1000.0,0.361073,1.984211,2.227234e-04,0.933333,1000,0.6424,0
5,10,tanh,spectral,half,10,10000.0,0.172843,0.949828,6.107572e-05,0.944444,1000,0.6619,0
5,10,tanh,spectral,last,20,1.0,1.891583,10.394849,1.505313e-02,0.377778,1000,0.6513,0
5,10,tanh,spectral,last,20,10.0,1.552269,8.530209,5.830483e-03,0.511111,1000,0.6396,0
5,10,tanh,spectral,last,20,100.0,1.429425,7.855145,5.178059e-03,0.522222,1000,0.6396,0
5,10,tanh,spectral,last,20,1000.0,1.299524,7.141299,4.022328e-03,0.600000,1000,0.7036,0
5,10,tanh,spectral,last,20,10000.0,1.420009,7.803402,7.311364e-03,0.577778,1000,0.6635,0
6,11,sigmoid,frobenius,all,1,1.0,2.426092,14.371801,4.357730e-03,0.272727,110,0.1123,1
6,11,sigmoid,frobenius,all,1,10.0,2.168555,12.846191,2.325366e-03,0.390909,550,0.5675,1
6,11,sigmoid,frobenius,all,1,100.0,1.276795,7.563539,4.998571e-04,0.700000,645,0.6496,1
6,11,sigmoid,frobenius,all,1,1000.0,0.698048,4.135130,8.156740e-05,0.945455,586,0.5930,1
6,11,sigmoid,frobenius,all,1,10000.0,0.396500,2.348804,2.126222e-05,0.954545,470,0.4975,1
6,11,sigmoid,frobenius,half,10,1.0,2.413924,14.299720,1.992832e-03,0.272727,110,0.0775,1
6,11,sigmoid,frobenius,half,10,10.0,2.415718,14.310348,1.336265e-03,0.300000,314,0.2391,1
6,11,sigmoid,frobenius,half,10,100.0,1.761805,10.436666,3.367600e-04,0.527273,951,0.6389,1
6,11,sigmoid,frobenius,half,10,1000.0,1.043440,6.181182,6.730278e-05,0.745455,1000,0.6957,0
6,11,sigmoid,frobenius,half,10,10000.0,0.572159,3.389385,1.088163e-05,0.963636,769,0.5194,1
6,11,sigmoid,frobenius,last,20,1.0,2.413930,14.299757,1.992174e-03,0.272727,118,0.0770,1
6,11,sigmoid,frobenius,last,20,10.0,2.415777,14.310698,1.331125e-03,0.300000,328,0.2103,1
6,11,sigmoid,frobenius,last,20,100.0,1.930695,11.437141,1.448112e-04,0.436364,713,0.4826,1
6,11,sigmoid,frobenius,last,20,1000.0,1.188513,7.040569,7.570814e-05,0.672727,1000,0.7112,0
6,11,sigmoid,frobenius,last,20,10000.0,0.572158,3.389376,1.088146e-05,0.963636,854,0.5538,1
6,11,sigmoid,nuclear,all,1,1.0,2.358602,13.972002,4.316235e-03,0.336364,196,0.2163,1
6,11,sigmoid,nuclear,all,1,10.0,1.722280,10.202525,1.449825e-03,0.490909,944,1.0400,1
6,11,sigmoid,nuclear,all,1,100.0,0.989032,5.858876,3.128294e-04,0.781818,870,1.0342,1
6,11,sigmoid,nuclear,all,1,1000.0,0.530550,3.142898,7.028984e-05,0.918182,1000,1.1239,0
6,11,sigmoid,nuclear,all,1,10000.0,0.245582,1.454790,1.495063e-05,0.963636,1000,1.1502,0
6,11,sigmoid,nuclear,half,10,1.0,2.387072,14.140650,1.764738e-03,0.318182,265,0.2091,1
6,11,sigmoid,nuclear,half,10,10.0,2.090861,12.385943,8.704983e-04,0.400000,451,0.3628,1
6,11,sigmoid,nuclear,half,10,100.0,1.390549,8.237400,2.147318e-04,0.618182,1000,0.7452,0
6,11,sigmoid,nuclear,half,10,1000.0,0.793808,4.702399,4.412653e-05,0.845455,1000,0.7905,0
6,11,sigmoid,nuclear,half,10,10000.0,0.420953,2.493659,9.764674e-06,0.918182,1000,0.8103,0
6,11,sigmoid,nuclear,last,20,1.0,2.390311,14.159841,1.777204e-03,0.327273,203,0.1576,1
6,11,sigmoid,nuclear,last,20,10.0,2.102001,12.451934,9.448259e-04,0.372727,171,0.1335,1
6,11,sigmoid,nuclear,last,20,100.0,1.406093,8.329484,2.148402e-04,0.663636,1000,0.7730,0
6,11,sigmoid,nuclear,last,20,1000.0,0.792641,4.695485,4.417978e-05,0.818182,1000,0.7752,0
6,11,sigmoid,nuclear,last,20,10000.0,0.422162,2.500826,9.796853e-06,0.954545,1000,0.7637,0
6,11,sigmoid,spectral,all,1,1.0,2.208412,13.082298,3.907845e-03,0.390909,73,0.0881,1
6,11,sigmoid,spectral,all,1,10.0,2.046049,12.120485,2.546045e-03,0.400000,244,0.3416,1
6,11,sigmoid,spectral,all,1,100.0,1.147323,6.796567,4.836188e-04,0.763636,527,0.6544,1
6,11,sigmoid,spectral,all,1,1000.0,0.695706,4.121256,8.090874e-05,0.954545,396,0.5222,1
6,11,sigmoid,spectral,all,1,10000.0,0.396570,2.349218,2.127395e-05,0.954545,469,0.5766,1
6,11,sigmoid,spectral,half,10,1.0,2.206442,13.070627,1.607828e-03,0.390909,78,0.0608,1
6,11,sigmoid,spectral,half,10,10.0,2.165568,12.828495,1.034372e-03,0.400000,279,0.2181,1
6,11,sigmoid,spectral,half,10,100.0,1.691254,10.018734,3.613508e-04,0.572727,692,0.5503,1
6,11,sigmoid,spectral,half,10,1000.0,0.838970,4.969932,5.622702e-05,0.872727,753,0.5954,1
6,11,sigmoid,spectral,half,10,10000.0,0.571429,3.385060,1.085108e-05,0.963636,781,0.6678,1
6,11,sigmoid,spectral,last,20,1.0,2.206422,13.070511,1.607847e-03,0.390909,67,0.0519,1
6,11,sigmoid,spectral,last,20,10.0,2.164652,12.823073,1.030072e-03,0.400000,241,0.2103,1
6,11,sigmoid,spectral,last,20,100.0,1.848672,10.951252,2.736204e-04,0.463636,1000,0.7623,0
6,11,sigmoid,spectral,last,20,1000.0,0.838970,4.969934,5.622691e-05,0.872727,737,0.5048,1
6,11,sigmoid,spectral,last,20,10000.0,0.571430,3.385064,1.085101e-05,0.963636,960,0.6620,1
6,11,tanh,frobenius,all,1,1.0,1.748765,10.359418,4.290287e-02,0.472727,337,0.2932,1
6,11,tanh,frobenius,all,1,10.0,0.844465,5.002482,9.572021e-03,0.845455,1000,0.9085,0
6,11,tanh,frobenius,all,1,100.0,0.394712,2.338215,1.918174e-03,0.963636,1000,0.9555,0
6,11,tanh,frobenius,all,1,1000.0,0.188270,1.115285,4.204352e-04,0.990909,1000,0.9656,0
6,11,tanh,frobenius,all,1,10000.0,0.087604,0.518952,9.548881e-05,0.981818,1000,1.0692,0
6,11,tanh,frobenius,half,10,1.0,1.907177,11.297824,1.824112e-02,0.472727,1000,0.5945,0
6,11,tanh,frobenius,half,10,10.0,1.333731,7.900819,8.161144e-03,0.618182,1000,0.5972,0
6,11,tanh,frobenius,half,10,100.0,0.907745,5.377343,7.187023e-03,0.727273,1000,0.6039,0
6,11,tanh,frobenius,half,10,1000.0,0.261698,1.550259,3.201069e-04,0.954545,1000,0.5969,0
6,11,tanh,frobenius,half,10,10000.0,1.204161,7.133270,1.729347e-02,0.654545,1000,0.5816,0
6,11,tanh,frobenius,last,20,1.0,1.825141,10.811861,2.438183e-02,0.427273,1000,0.5766,0
6,11,tanh,frobenius,last,20,10.0,1.571179,9.307428,5.273428e-03,0.472727,1000,0.5953,0
6,11,tanh,frobenius,last,20,100.0,1.389285,8.229914,4.581985e-03,0.600000,1000,0.6038,0
6,11,tanh,frobenius,last,20,1000.0,1.132224,6.707121,3.562365e-03,0.700000,1000,0.6516,0
6,11,tanh,frobenius,last,20,10000.0,1.166242,6.908639,3.742536e-03,0.690909,1000,0.6354,0
6,11,tanh,nuclear,all,1,1.0,1.410411,8.355060,2.930471e-02,0.609091,1000,1.0919,0
6,11,tanh,nuclear,all,1,10.0,0.560280,3.319014,5.205495e-03,0.863636,1000,1.1391,0
6,11,tanh,nuclear,all,1,100.0,0.283790,1.681128,1.179800e-03,0.963636,1000,1.1418,0
6,11,tanh,nuclear,all,1,1000.0,0.126136,0.747213,2.507596e-04,0.972727,1000,1.1191,0
6,11,tanh,nuclear,all,1,10000.0,0.059335,0.351492,5.322992e-05,1.000000,1000,1.1022,0
6,11,tanh,nuclear,half,10,1.0,1.744697,10.335318,1.634231e-02,0.454545,1000,0.6578,0
6,11,tanh,nuclear,half,10,10.0,0.980300,5.807151,5.159635e-03,0.709091,1000,0.6672,0
6,11,tanh,nuclear,half,10,100.0,1.234154,7.310939,2.308242e-02,0.645455,1000,0.6528,0
6,11,tanh,nuclear,half,10,1000.0,1.265604,7.497244,1.744202e-02,0.654545,1000,0.6372,0
6,11,tanh,nuclear,half,10,10000.0,0.922685,5.465848,1.221658e-02,0.745455,1000,0.7500,0
6,11,tanh,nuclear,last,20,1.0,1.658954,9.827391,1.772935e-02,0.445455,1000,0.6895,0
6,11,tanh,nuclear,last,20,10.0,1.344809,7.966447,4.063732e-03,0.545455,1000,0.7078,0
6,11,tanh,nuclear,last,20,100.0,1.253924,7.428057,3.126065e-03,0.636364,1000,0.6854,0
6,11,tanh,nuclear,last,20,1000.0,1.157597,6.857430,3.782552e-03,0.636364,1000,0.6300,0
6,11,tanh,nuclear,last,20,10000.0,1.104950,6.545554,3.523525e-03,0.681818,1000,0.6258,0
6,11,tanh,spectral,all,1,1.0,1.717355,10.173349,4.545185e-02,0.545455,1000,1.0064,0
6,11,tanh,spectral,all,1,10.0,0.908564,5.382194,1.452259e-02,0.763636,1000,1.1356,0
6,11,tanh,spectral,all,1,100.0,0.366541,2.171335,2.195167e-03,0.936364,1000,1.3072,0
6,11,tanh,spectral,all,1,1000.0,0.189013,1.119686,4.786862e-04,0.981818,986,1.1084,1
6,11,tanh,spectral,all,1,10000.0,0.080541,0.477112,1.097737e-04,0.990909,1000,1.0610,0
6,11,tanh,spectral,half,10,1.0,1.799106,10.657633,2.562675e-02,0.500000,1000,0.6422,0
6,11,tanh,spectral,half,10,10.0,1.398666,8.285486,9.394813e-03,0.618182,1000,0.6634,0
6,11,tanh,spectral,half,10,100.0,1.214478,7.194384,1.699119e-02,0.690909,1000,0.6957,0
6,11,tanh,spectral,half,10,1000.0,0.283397,1.678800,3.394813e-04,0.954545,1000,0.7232,0
6,11,tanh,spectral,half,10,10000.0,1.133200,6.712907,1.592888e-02,0.636364,1000,0.7731,0
6,11,tanh,spectral,last,20,1.0,1.900709,11.259512,1.864039e-02,0.445455,1000,0.6467,0
6,11,tanh,spectral,last,20,10.0,1.497678,8.872017,5.698890e-03,0.545455,1000,0.6318,0
6,11,tanh,spectral,last,20,100.0,1.220224,7.228422,3.920195e-03,0.600000,1000,0.6593,0
6,11,tanh,spectral,last,20,1000.0,1.133953,6.717363,3.630306e-03,0.627273,1000,0.6909,0
6,11,tanh,spectral,last,20,10000.0,1.162214,6.884779,3.396097e-03,0.627273,1000,0.6661,0
7,12,sigmoid,frobenius,all,1,1.0,2.376878,15.960524,5.024597e-03,0.257576,171,0.1655,1
7,12,sigmoid,frobenius,all,1,10.0,2.011811,13.509130,2.283937e-03,0.424242,236,0.2536,1
7,12,sigmoid,frobenius,all,1,100.0,1.140435,7.657922,4.700931e-04,0.727273,928,1.1100,1
7,12,sigmoid,frobenius,all,1,1000.0,0.640361,4.299968,8.996481e-05,0.924242,592,0.7496,1
7,12,sigmoid,frobenius,all,1,10000.0,0.339633,2.280603,2.172554e-05,0.954545,1000,1.1533,0
7,12,sigmoid,frobenius,half,10,1.0,2.363293,15.869302,2.106945e-03,0.272727,185,0.1299,1
7,12,sigmoid,frobenius,half,10,10.0,2.305351,15.480225,1.310256e-03,0.310606,603,0.4897,1
7,12,sigmoid,frobenius,half,10,100.0,1.693188,11.369603,3.372750e-04,0.530303,1000,0.6933,0
7,12,sigmoid,frobenius,half,10,1000.0,0.927018,6.224845,6.265598e-05,0.780303,1000,0.7523,0
7,12,sigmoid,frobenius,half,10,10000.0,0.533050,3.579382,1.039316e-05,0.924242,1000,0.7412,0
7,12,sigmoid,frobenius,last,20,1.0,2.363582,15.871243,2.114885e-03,0.272727,188,0.1245,1
7,12,sigmoid,frobenius,last,20,10.0,2.309898,15.510759,9.946571e-04,0.310606,572,0.3910,1
7,12,sigmoid,frobenius,last,20,100.0,1.800843,12.092498,1.617060e-04,0.484848,1000,0.6444,0
7,12,sigmoid,frobenius,last,20,1000.0,1.029000,6.909644,5.896601e-05,0.757576,1000,0.6633,0
7,12,sigmoid,frobenius,last,20,10000.0,0.533006,3.579085,1.039079e-05,0.924242,1000,0.6487,0
7,12,sigmoid,nuclear,all,1,1.0,2.254372,15.137905,4.537725e-03,0.318182,109,0.1272,1
7,12,sigmoid,nuclear,all,1,10.0,1.590736,10.681649,1.414822e-03,0.553030,1000,1.0974,0
7,12,sigmoid,nuclear,all,1,100.0,0.883272,5.931096,3.119410e-04,0.780303,1000,1.1125,0
7,12,sigmoid,nuclear,all,1,1000.0,0.438342,2.943430,6.747008e-05,0.931818,789,0.9037,1
7,12,sigmoid,nuclear,all,1,10000.0,0.204819,1.375339,1.442987e-05,0.962121,1000,1.2412,0
7,12,sigmoid,nuclear,half,10,1.0,2.309737,15.509680,1.938550e-03,0.303030,261,0.2222,1
7,12,sigmoid,nuclear,half,10,10.0,1.974632,13.259476,8.426867e-04,0.454545,242,0.1920,1
7,12,sigmoid,nuclear,half,10,100.0,1.256027,8.434113,2.007367e-04,0.674242,604,0.4778,1
7,12,sigmoid,nuclear,half,10,1000.0,0.727844,4.887410,4.166981e-05,0.833333,1000,0.7608,0
7,12,sigmoid,nuclear,half,10,10000.0,0.398188,2.673797,9.204875e-06,0.924242,1000,0.7501,0
7,12,sigmoid,nuclear,last,20,1.0,2.261500,15.185770,1.984409e-03,0.333333,310,0.2357,1
7,12,sigmoid,nuclear,last,20,10.0,2.003606,13.454034,8.586846e-04,0.439394,912,0.6256,1
7,12,sigmoid,nuclear,last,20,100.0,1.245042,8.360348,1.977162e-04,0.704545,1000,0.7101,0
7,12,sigmoid,nuclear,last,20,1000.0,0.729327,4.897369,4.163612e-05,0.833333,1000,0.7738,0
7,12,sigmoid,nuclear,last,20,10000.0,0.400346,2.688287,9.138904e-06,0.901515,1000,0.8122,0
7,12,sigmoid,spectral,all,1,1.0,2.181419,14.648036,4.423460e-03,0.340909,153,0.2096,1
7,12,sigmoid,spectral,all,1,10.0,1.936204,13.001438,2.336886e-03,0.439394,413,0.4537,1
7,12,sigmoid,spectral,all,1,100.0,1.075438,7.221471,4.434393e-04,0.810606,434,0.5059,1
7,12,sigmoid,spectral,all,1,1000.0,0.628943,4.223299,8.655950e-05,0.924242,547,0.6542,1
7,12,sigmoid,spectral,all,1,10000.0,0.339727,2.281234,2.175855e-05,0.954545,965,1.1873,1
7,12,sigmoid,spectral,half,10,1.0,2.190463,14.708764,2.401695e-03,0.340909,176,0.1349,1
7,12,sigmoid,spectral,half,10,10.0,2.080922,13.973203,9.387329e-04,0.393939,460,0.3644,1
7,12,sigmoid,spectral,half,10,100.0,1.641554,11.022887,3.152381e-04,0.530303,644,0.4827,1
7,12,sigmoid,spectral,half,10,1000.0,0.913962,6.137176,5.899731e-05,0.795455,1000,0.7844,0
7,12,sigmoid,spectral,half,10,10000.0,0.533277,3.580910,1.041809e-05,0.931818,1000,0.8194,0
7,12,sigmoid,spectral,last,20,1.0,2.190441,14.708614,2.397619e-03,0.340909,201,0.1475,1
7,12,sigmoid,spectral,last,20,10.0,2.172095,14.585422,7.469918e-04,0.356061,468,0.3475,1
7,12,sigmoid,spectral,last,20,100.0,1.732154,11.631257,2.068102e-04,0.530303,897,0.7243,1
7,12,sigmoid,spectral,last,20,1000.0,0.975967,6.553534,5.399452e-05,0.734848,1000,0.8537,0
7,12,sigmoid,spectral,last,20,10000.0,0.533294,3.581019,1.041891e-05,0.931818,1000,0.7392,0
7,12,tanh,frobenius,all,1,1.0,1.837767,12.340443,3.300074e-02,0.439394,1000,1.0175,0
7,12,tanh,frobenius,all,1,10.0,1.013154,6.803242,9.291928e-03,0.719697,1000,1.0450,0
7,12,tanh,frobenius,all,1,100.0,0.433417,2.910358,1.679113e-03,0.939394,1000,1.1804,0
7,12,tanh,frobenius,all,1,1000.0,0.206842,1.388923,3.261174e-04,0.962121,1000,1.0627,0
7,12,tanh,frobenius,all,1,10000.0,0.099944,0.671112,7.194026e-05,0.992424,1000,1.0433,0
7,12,tanh,frobenius,half,10,1.0,2.092660,14.052025,1.124220e-02,0.356061,1000,0.6738,0
7,12,tanh,frobenius,half,10,10.0,1.419893,9.534455,3.145250e-03,0.583333,296,0.2368,1
7,12,tanh,frobenius,half,10,100.0,1.116114,7.494604,8.162922e-04,0.727273,1000,0.6821,0
7,12,tanh,frobenius,half,10,1000.0,0.663002,4.451998,3.420542e-04,0.818182,1000,0.7267,0
7,12,tanh,frobenius,half,10,10000.0,0.635649,4.268327,5.561957e-04,0.810606,1000,0.7081,0
7,12,tanh,frobenius,last,20,1.0,1.477268,9.919721,3.590782e-02,0.560606,1000,0.5908,0
7,12,tanh,frobenius,last,20,10.0,1.356194,9.106724,2.746074e-02,0.598485,1000,0.6248,0
7,12,tanh,frobenius,last,20,100.0,1.258682,8.451941,1.619843e-03,0.575758,1000,0.6627,0
7,12,tanh,frobenius,last,20,1000.0,1.098409,7.375721,9.773428e-04,0.621212,1000,0.6287,0
7,12,tanh,frobenius,last,20,10000.0,1.198012,8.044541,3.008155e-03,0.628788,1000,0.6149,0
7,12,tanh,nuclear,all,1,1.0,1.370496,9.202756,1.993155e-02,0.606061,1000,1.1131,0
7,12,tanh,nuclear,all,1,10.0,0.635778,4.269195,4.585349e-03,0.863636,1000,1.1471,0
7,12,tanh,nuclear,all,1,100.0,0.280885,1.886120,9.121415e-04,0.946970,1000,1.1702,0
7,12,tanh,nuclear,all,1,1000.0,0.138455,0.929714,2.013115e-04,0.984848,1000,1.1382,0
7,12,tanh,nuclear,all,1,10000.0,0.063926,0.429256,4.213481e-05,1.000000,1000,1.1644,0
7,12,tanh,nuclear,half,10,1.0,1.852299,12.438020,6.081463e-03,0.424242,722,0.5455,1
7,12,tanh,nuclear,half,10,10.0,1.236541,8.303264,1.686979e-03,0.659091,1000,0.7888,0
7,12,tanh,nuclear,half,10,100.0,0.914311,6.139516,5.720726e-04,0.734848,1000,0.7458,0
7,12,tanh,nuclear,half,10,1000.0,0.503616,3.381735,2.738187e-04,0.871212,1000,0.7417,0
7,12,tanh,nuclear,half,10,10000.0,0.592999,3.981934,5.926730e-04,0.848485,1000,0.7726,0
7,12,tanh,nuclear,last,20,1.0,1.551357,10.417223,8.226864e-03,0.553030,1000,0.7235,0
7,12,tanh,nuclear,last,20,10.0,1.424298,9.564035,8.172162e-03,0.553030,1000,0.8124,0
7,12,tanh,nuclear,last,20,100.0,1.244717,8.358165,9.231669e-04,0.621212,1000,0.7801,0
7,12,tanh,nuclear,last,20,1000.0,0.713105,4.788435,3.395361e-05,0.856061,1000,1.0587,0
7,12,tanh,nuclear,last,20,10000.0,1.321180,8.871608,1.231504e-02,0.568182,1000,0.7450,0
7,12,tanh,spectral,all,1,1.0,1.723682,11.574370,3.278962e-02,0.500000,1000,1.2264,0
7,12,tanh,spectral,all,1,10.0,0.912099,6.124662,7.918850e-03,0.795455,1000,1.2282,0
7,12,tanh,spectral,all,1,100.0,0.427599,2.871290,1.795549e-03,0.931818,1000,1.2542,0
7,12,tanh,spectral,all,1,1000.0,0.208352,1.399068,3.401388e-04,0.962121,1000,1.2420,0
7,12,tanh,spectral,all,1,10000.0,0.102407,0.687656,7.760124e-05,0.992424,1000,1.1456,0
7,12,tanh,spectral,half,10,1.0,1.958741,13.152770,8.237063e-03,0.424242,1000,0.7140,0
7,12,tanh,spectral,half,10,10.0,1.567893,10.528263,2.196209e-03,0.545455,1000,0.7927,0
7,12,tanh,spectral,half,10,100.0,1.143958,7.681575,8.391912e-04,0.704545,1000,0.8430,0
7,12,tanh,spectral,half,10,1000.0,0.659851,4.430839,5.562391e-04,0.833333,1000,0.9229,0
7,12,tanh,spectral,half,10,10000.0,0.721387,4.844048,1.100331e-03,0.750000,1000,0.9323,0
7,12,tanh,spectral,last,20,1.0,1.613117,10.831940,1.054012e-02,0.507576,1000,0.7488,0
7,12,tanh,spectral,last,20,10.0,1.402725,9.419176,1.903048e-02,0.530303,1000,0.6926,0
7,12,tanh,spectral,last,20,100.0,1.390633,9.337977,3.679197e-03,0.598485,1000,0.7511,0
7,12,tanh,spectral,last,20,1000.0,1.085064,7.286105,7.306245e-04,0.704545,1000,0.8315,0
7,12,tanh,spectral,last,20,10000.0,1.148604,7.712770,1.611260e-03,0.583333,1000,0.8090,0
8,13,sigmoid,frobenius,all,1,1.0,2.328397,16.927155,4.825118e-03,0.326923,192,0.2410,1
8,13,sigmoid,frobenius,all,1,10.0,2.045540,14.870819,2.072503e-03,0.410256,424,0.5416,1
8,13,sigmoid,frobenius,all,1,100.0,1.186695,8.627128,3.493758e-04,0.788462,678,0.8414,1
8,13,sigmoid,frobenius,all,1,1000.0,0.718216,5.221344,8.164775e-05,0.903846,840,1.0463,1
8,13,sigmoid,frobenius,all,1,10000.0,0.380072,2.763073,1.739877e-05,0.948718,1000,1.2066,0
8,13,sigmoid,frobenius,half,10,1.0,2.317705,16.849427,2.065483e-03,0.339744,137,0.1058,1
8,13,sigmoid,frobenius,half,10,10.0,2.223358,16.163535,1.050634e-03,0.352564,156,0.1301,1
8,13,sigmoid,frobenius,half,10,100.0,1.618634,11.767270,2.455252e-04,0.589744,1000,0.7899,0
8,13,sigmoid,frobenius,half,10,1000.0,1.020939,7.422102,4.569603e-05,0.762821,1000,0.8610,0
8,13,sigmoid,frobenius,half,10,10000.0,0.579410,4.212240,1.075757e-05,0.891026,1000,0.7459,0
8,13,sigmoid,frobenius,last,20,1.0,2.302877,16.741633,2.059028e-03,0.339744,126,0.0939,1
8,13,sigmoid,frobenius,last,20,10.0,2.228385,16.200084,1.053653e-03,0.352564,225,0.1904,1
8,13,sigmoid,frobenius,last,20,100.0,1.646770,11.971815,2.543563e-04,0.576923,1000,0.7579,0
8,13,sigmoid,frobenius,last,20,1000.0,1.021529,7.426389,4.572104e-05,0.762821,1000,0.7192,0
8,13,sigmoid,frobenius,last,20,10000.0,0.579454,4.212556,1.075921e-05,0.891026,1000,0.7270,0
8,13,sigmoid,nuclear,all,1,1.0,2.295319,16.686687,3.774430e-03,0.326923,357,0.4812,1
8,13,sigmoid,nuclear,all,1,10.0,1.548766,11.259340,1.056311e-03,0.621795,656,0.7950,1
8,13,sigmoid,nuclear,all,1,100.0,0.967284,7.032037,2.453268e-04,0.769231,1000,1.2350,0
8,13,sigmoid,nuclear,all,1,1000.0,0.530637,3.857668,5.425469e-05,0.884615,1000,1.3205,0
8,13,sigmoid,nuclear,all,1,10000.0,0.262129,1.905643,1.141221e-05,0.974359,1000,1.4213,0
8,13,sigmoid,nuclear,half,10,1.0,2.292644,16.667235,1.638958e-03,0.307692,300,0.3108,1
8,13,sigmoid,nuclear,half,10,10.0,1.999524,14.536288,7.045779e-04,0.461538,1000,0.9476,0
8,13,sigmoid,nuclear,half,10,100.0,1.295732,9.419809,1.605445e-04,0.711538,1000,0.9237,0
8,13,sigmoid,nuclear,half,10,1000.0,0.772529,5.616192,3.377142e-05,0.826923,1000,0.8572,0
8,13,sigmoid,nuclear,half,10,10000.0,0.412729,3.000486,7.424941e-06,0.910256,1000,0.8732,0
8,13,sigmoid,nuclear,last,20,1.0,2.267775,16.486440,1.712844e-03,0.326923,168,0.1592,1
8,13,sigmoid,nuclear,last,20,10.0,2.026998,14.736024,5.256554e-04,0.423077,402,0.3548,1
8,13,sigmoid,nuclear,last,20,100.0,1.313160,9.546510,1.668088e-04,0.692308,1000,0.8923,0
8,13,sigmoid,nuclear,last,20,1000.0,0.774288,5.628979,3.391387e-05,0.846154,1000,0.8696,0
8,13,sigmoid,nuclear,last,20,10000.0,0.413923,3.009166,7.445403e-06,0.910256,1000,0.8835,0
8,13,sigmoid,spectral,all,1,1.0,1.986624,14.442509,3.865926e-03,0.506410,94,0.1244,1
8,13,sigmoid,spectral,all,1,10.0,1.816623,13.206626,2.022673e-03,0.519231,490,0.6474,1
8,13,sigmoid,spectral,all,1,100.0,1.105463,8.036581,4.139846e-04,0.769231,812,1.1642,1
8,13,sigmoid,spectral,all,1,1000.0,0.584075,4.246156,6.639401e-05,0.923077,1000,1.4174,0
8,13,sigmoid,spectral,all,1,10000.0,0.378557,2.752064,1.729264e-05,0.948718,950,1.2635,1
8,13,sigmoid,spectral,half,10,1.0,2.004720,14.574065,1.727081e-03,0.500000,71,0.0600,1
8,13,sigmoid,spectral,half,10,10.0,1.979833,14.393141,7.733293e-04,0.480769,539,0.4605,1
8,13,sigmoid,spectral,half,10,100.0,1.571426,11.424075,2.660391e-04,0.615385,741,0.6555,1
